id,title,text,date
19a4949c75ce5b52_7,The week ahead,"President Trump’s tariffs are before the Supreme Court: — Justices will hear arguments on Wednesday over whether the bulk of the president’s sweeping tariffs pass legal muster. The US Constitution says it’s up to Congress to set taxes and duties, but the White House argues that trade deficits with other countries are a national emergency, and that clears the way for the president to have broad tariff powers. If the court ends up ruling against the administration, it won’t wipe away all of Trump’s tariffs, but it could water down one of his most powerful trade weapons. Tesla shareholders will vote on Elon Musk’s massive new compensation package: — Shareholders will have a lot of zeroes to consider at Tesla’s annual meeting this Thursday. If approved, Musk’s new pay plan could be worth a trillion dollars if he hits certain ambitious milestones for the company. Board Chair Robyn Denholm has urged shareholders to green-light the massive compensation package, warning that Musk may leave Tesla if it’s not approved. The world’s biggest proxy firm, Institutional Shareholder Services, is among the groups recommending that shareholders vote against the pay plan. Election Day is Tuesday: — The Big Apple looms especially large in politics this week as democratic socialist Zohran Mamdani and former Democratic Governor Andrew Cuomo (running as an independent) vie for New York City mayor. Keep an eye on Republican Curtis Sliwa, who could play spoiler in the race, which has been billed as a fight for the future of the Democratic Party. Elsewhere in the country, gubernatorial races are taking place in New Jersey and Virginia, a redistricting measure is on the ballot in California, and a special election is being held in Texas to fill its 18th Congressional District. The district, which represents the Houston area, is predominantly Democratic. Everything else: • Red-hot data software firm Palantir reports earnings today. • Markets will get some fresh manufacturing data today, courtesy of the US purchasing managers’ index. • AMD, Shopify, Spotify, Uber, Pfizer, and BP report earnings tomorrow. • The ADP private payroll employment report will be released on Wednesday, helping to fill the vacuum of jobs data during the shutdown. • Qualcomm, Arm, Toyota, Honda, Robinhood, Novo Nordisk, McDonald’s, and DoorDash will deliver results on Wednesday. • Takeover target Warner Bros. Discovery will report earnings on Thursday, along with AstraZeneca, ConocoPhillips, and Airbnb. • Predator: Badlands has a chance to become the highest-grossing movie of the franchise when it’s released on Friday. • Sydney Sweeney stars as pro boxer Christy Martin in the biopic Christy , hitting theaters on Friday. • The creator of Breaking Bad and Better Call Saul , Vince Gilligan, has a new show, Pluribus , hitting Apple TV on Friday. • The University of Michigan’s preliminary consumer sentiment reading will be released on Friday. • Wendy’s and Constellation Energy post earnings on Friday.",2025-11-03 10:26:33
19a4949c75ce5b52_8,Prime number: Berkshire’s monster $382b cash pile,"Warren Buffett has effectively turned Berkshire Hathaway’s books into Smaug’s lair. The conglomerate reported on Saturday that it had stockpiled $381.7 billion in cash—a company record— after another quarter of net selling equities and declining to buy back its own shares. The cash hoarding could indicate that Buffett is taking a more cautious approach to the current market, or that he’s simply waiting for a better opportunity to arise. The 95-year-old is also stepping down as CEO at the end of the year, and all of that cash will give his replacement, Greg Abel, a (Warren) buffet of options to chart his own course. That $381.7 billion is more than the combined market caps of Spotify, Robinhood, and DoorDash. According to Barchart, it’s enough to theoretically buy any one of 477 companies in the S&P 500.— BC",2025-11-03 10:26:33
19a4949c75ce5b52_9,A Michigan lawyer representing one of the young people suspected of plotting a Halloween weekend terrorist attack by FBI Director Kash Patel disputed the allegations and said he doesn’t expect charges to be filed.,A Michigan lawyer representing one of the young people suspected of plotting a Halloween weekend terrorist attack by FBI Director Kash Patel disputed the allegations and said he doesn’t expect charges to be filed.,2025-11-03 10:26:33
19a4949c75ce5b52_10,"In a 60 Minutes interview , President Trump said that he has received assurances from Xi Jinping that China will not intervene in Taiwan while Trump is in office.","In a 60 Minutes interview , President Trump said that he has received assurances from Xi Jinping that China will not intervene in Taiwan while Trump is in office.",2025-11-03 10:26:33
19a4949c75ce5b52_11,"New Mexico launched free childcare for all, a first for a US state.","New Mexico launched free childcare for all, a first for a US state.",2025-11-03 10:26:33
19a4949c75ce5b52_12,"Martha Stewart is releasing a facsimile edition of her first book, Entertaining , from 1982, to capitalize on Gen Z’s interest in her.","Martha Stewart is releasing a facsimile edition of her first book, Entertaining , from 1982, to capitalize on Gen Z’s interest in her.",2025-11-03 10:26:33
19a4949c75ce5b52_13,Fast-casual dining is experiencing a fallout due to economic conditions. And maybe also Martha?,Fast-casual dining is experiencing a fallout due to economic conditions. And maybe also Martha?,2025-11-03 10:26:33
19a4949c75ce5b52_14,Jacksonville Jaguars kicker Cam Little broke the NFL record for longest field goal with a 68-yard kick last night against the Las Vegas Raiders.,Jacksonville Jaguars kicker Cam Little broke the NFL record for longest field goal with a 68-yard kick last night against the Las Vegas Raiders.,2025-11-03 10:26:33
19a3ebeb7c6dceb9_1,"Stock markets November 01, 2025","Markets: The three major indexes must have been going as Elphaba, Shrek, and Beast Boy for Halloween, because they ended the afternoon and headed into All Hallows’ Eve as green as could be . All three also notched weekly wins.",2025-11-01 09:18:57
19a3ebeb7c6dceb9_2,This year’s ACA premium just got a lot more expensive,"Some 20 million Americans trying to enroll in marketplace insurance for 2026 are about to have their morning coffee ruined. Open enrollment for health insurance through the Affordable Care Act begins today, and most enrollees’ premiums are expected to jump by 26% on average, with some expected to more than double. What happened? Pandemic-era enhanced tax credits to lower premiums are expiring. The Inflation Reduction Act of 2022 extended those subsidies until the end of 2025. The One Big Beautiful Bill Act did not extend them further, meaning prices will rise for virtually all marketplace participants: • Approximately 22 million of the 24 million people enrolled in the marketplace receive these enhanced subsidies, which limit the percentage of their yearly income that they have to pay for health insurance. • These percentage limits are different based on income, so someone making $28,000 a year wouldn’t be required to spend more than $325 a year or about 1.2% of their annual income, according to the nonpartisan health policy group Kaiser Family Foundation. Without the subsidy, that amount rises to $1,562 . The government shutdown, which is now the second-longest in history, began over the loss of these subsidies. House Democrats would not support Republicans’ spending bill unless the credits were reinstated. And Republicans say they would be open to negotiating an extension of the subsidies if Democrats reopen the government, but not before. In the meantime, prices are going up. — The increase in healthcare premiums will vary from state to state and depend on age, with higher-income enrollees, older individuals, and those in rural areas expected to face steep hikes. But ultimately, no one is likely to escape a price increase. While many Republicans want the subsidies gone for good, calling them rife with fraud, some have warned that skyrocketing premiums could jeopardize the party’s success in the midterms.— MM",2025-11-01 09:18:57
